FID,Search_Center,tweet_id,tweet_datetime,tweet_keyword,text,user_name,user_id,to_user,to_user_id,in_reply_to_tweet_id,lang,location,geo,tweet_datetime_local,lng,lat,accuracy
54770,Houston,278224449717813249,12/10/2012 19:47,Ford Escape,"Ford blames software glitch for Fusion, Escape recall: DETROIT (Reuters) - A defect that raised the risk of an e... http://t.co/WEXwoRTk",DividendGenius,19203885,,,,en,"Houston, Texas",,12/10/2012 13:47,-95.3693896,29.7601927,4
54771,Houston,278222539594031104,12/10/2012 19:39,Ford Escape,"Ford blames software glitch for Fusion, Escape recall: DETROIT (Reuters) - A defect that raised the risk of an e... http://t.co/tH2azIIm",RealtorJairo,62128121,,,,en,"Houston,TX",,12/10/2012 13:39,-95.3693896,29.7601927,4
54772,Houston,278219464649109505,12/10/2012 19:27,Ford Escape,"#IKEA Fix coming for 2013 Ford Escape, Fusion models with fire risk: 
     

Fix coming for 2013 Ford Es... http://t.co/OfR9RwCA",ikeasucks,306013161,,,,en,Worldwide,,12/10/2012 13:27,-84.7227071,39.0841968,6
54773,Houston,278219422789955584,12/10/2012 19:27,Ford Escape,"Ford blames software glitch for Fusion, Escape recall http://t.co/bK8nXWUq",Business_Briefs,53810329,,,,en,Worldwide,,12/10/2012 13:27,-84.7227071,39.0841968,6
54774,Houston,278216748782743553,12/10/2012 19:16,Ford Escape,"#Auto | Fix coming for 2013 Ford Escape, Fusion models with fire risk: Ford has announced t... http://t.co/Leentyon via @consumerreports",AutoCarHire,311924778,,,,en,Worldwide,,12/10/2012 13:16,-84.7227071,39.0841968,6
54775,Houston,278212431245889536,12/10/2012 18:59,Ford Escape,"Ford blames software glitch for Fusion, Escape recall: DETROIT (Reuters) - A defect that raised the risk of an e... http://t.co/ccAvked8",invoicefactors,42957923,,,,en,"Houston, TX",,12/10/2012 12:59,-95.3693896,29.7601927,4
54776,Houston,277577303448502272,12/9/2012 0:56,Ford Escape,2 venti hot chocolates. 2 old married folks. One Ford Escape bound for Lights in the Heights.,Meagharina,24722434,,,,en,"Houston, TX",,12/8/2012 18:56,-95.3693896,29.7601927,4
54777,Houston,277480096749719552,12/8/2012 18:29,Ford Escape,Autoweek in review - On Monday we woke to a recall involving the Ford Fusion and the Escape SUV for a problem with i... http://t.co/meJgvRdT,pautoappraisers,439351197,,,,en,"Houston, TX",,12/8/2012 12:29,-95.3693896,29.7601927,4
54778,Houston,277245550217281537,12/8/2012 2:57,Ford Escape,RT @FactsOfSchool: Music is my escape.,Jessica_M_Ford,815884944,,,,en,"Atlanta, Ga",,12/7/2012 20:57,-84.3879824,33.7489954,4
54779,Houston,276905055632891904,12/7/2012 4:24,Ford Escape,RT @jserrambana: This escape recall is frustrating first   @ford And there is no update m I the only 1 who has no idea what is going to happen?,amgiant,885830491,,,,en,,,12/6/2012 22:24,-69.6691186,-38.8233843,2
54995,San_Antonio,279216535292235776,12/13/2012 13:29,Ford Escape,Driving the @Ford #Escape today means @SiriusXM radio is on here http://t.co/L5czE4AS,djdavidp,68016763,,,,en,,"29.499702, -98.481795",12/13/2012 7:29,-69.6691186,-38.8233843,2
54996,San_Antonio,278233449310060544,12/10/2012 20:23,Ford Escape,"Ford blames software glitch for Fusion, Escape recall: DETROIT (Reuters) - A defect that raised the risk of an... http://t.co/MwgiAfTW",idrissyussuf,550491519,,,,en,New world ,,12/10/2012 14:23,-94.3593993,31.3041699,6
55024,Seattle,279130276267950081,12/13/2012 7:46,Ford Escape,@DompestTony ford Escape,PopeyeThe13th,48177387,DompestTony,105705851,279125549501259776,en,"Seattle, United States",,12/12/2012 23:46,-122.3320708,47.6062095,4
55025,Seattle,278599775056719872,12/11/2012 20:38,Ford Escape,"@ZipcarSeattle Sad to see Ford Escape ""Egypt"" @ Queen Anne Ave &amp Garfield go.  Was nice to have a large vehicle close for hauling. Couldn't",DanMarkBen,17774766,ZipcarSeattle,137611618,,en,"Seattle, WA",,12/11/2012 12:38,-122.3320708,47.6062095,4
55026,Seattle,278537949556142080,12/11/2012 16:33,Ford Escape,"Ford Ready To Fix Recalled 2013 Fusion, 2013 Escape Models: Ford has announced that it has a fix for models of t... http://t.co/Srh6PK4J",INFINITI_FAN,226345796,,,,en,"Seattle, WA",,12/11/2012 8:33,-122.3320708,47.6062095,4
55027,Seattle,278211239585390592,12/10/2012 18:55,Ford Escape,"Fix coming for 2013 Ford Escape, Fusion models with fire risk: Ford has announced that a corrective action has b... http://t.co/HofyrsvI",INFINITI_FAN,226345796,,,,en,"Seattle, WA",,12/10/2012 10:55,-122.3320708,47.6062095,4
55044,Portland,279072025161637888,12/13/2012 3:55,Ford Escape,"Goodridge 13029 Brake Lines: (Escape All Models - 4 Lines) Built for the (01-07) Ford Escape... All brake lines,... http://t.co/vQyfAoQA",Karrimp66,443060007,,,,en,Portland,,12/12/2012 19:55,-122.6762071,45.5234515,4
55045,Portland,278741828134645760,12/12/2012 6:03,Ford Escape,"If I was a bank robber, my get away car would be a Ford Escape.",chukardang,862320649,,,,en,"Vancouver, WA",,12/11/2012 22:03,-123.1139268,49.261226,4
55046,Portland,278505027868442625,12/11/2012 14:22,Ford Escape,"TYC Cabin Air Filter for FORD Escape (2001-2007), MAZDA Tribute (2001-2006), MERCURY Mariner (2005-2007) A8037P:... http://t.co/9BWvjXof",TweetMyCanvas,78729931,,,,en,"Portland, Oregon",,12/11/2012 6:22,-122.6762071,45.5234515,4
55047,Portland,278238936743153665,12/10/2012 20:45,Ford Escape,"Ford finds software fix for engine fire problems: Ten days after announcing the recall of nearly 90,000 Escape c... http://t.co/ulrEJeSk",AutomotiveIQ,206991014,,,,en,Portland,,12/10/2012 12:45,-122.6762071,45.5234515,4
55048,Portland,278224669713252352,12/10/2012 19:48,Ford Escape,"Business News: Ford blames software glitch for Fusion, Escape recall http://t.co/AYNXR2LL via @RSCGroup",rscgroup,88991379,,,,en,Vancouver B.C,,12/10/2012 11:48,-123.1139268,49.261226,4
55056,Milwaukee,278236034884583424,12/10/2012 20:33,Ford Escape,"#Auto #Newsflash Ford blames software glitch for Fusion, Escape recall http://t.co/rABRHYYP",DigitalTorq,211604681,,,,en,Sussex,,12/10/2012 14:33,-88.2220372,43.1338972,4
55057,Milwaukee,278236034741960704,12/10/2012 20:33,Ford Escape,"#Auto #Germany Ford blames software glitch for Fusion, Escape recall http://t.co/kUmhi6ur",DigitalTorq,211604681,,,,en,Sussex,,12/10/2012 14:33,-88.2220372,43.1338972,4
55058,Milwaukee,278218795049439232,12/10/2012 19:25,Ford Escape,"Everyone's a software company: #Ford says it has software fix for Escape, Fusion engine fire issues http://t.co/EP5K9zVP",Murph_CJ,385193525,,,,en,"Milwaukee, WI",,12/10/2012 13:25,-87.9064736,43.0389025,4
55059,Milwaukee,278164735504048130,12/10/2012 15:50,Ford Escape,@_kevscott yea he's the love of my life lol. 2012 ford escape...you know the one you were supposed to buy me lol,jkeally,203609036,_kevscott,707017764,,en,"Milwaukee, WI",,12/10/2012 9:50,-87.9064736,43.0389025,4
55060,Milwaukee,277094109028704257,12/7/2012 16:55,Ford Escape,WIN A 2013 Warriors in Pink Ford Escape http://t.co/DDKS5EKG,Blondiestheone,250723095,,,,en,"Waukesha, WI",,12/7/2012 10:55,-88.2314813,43.0116784,4
55061,Milwaukee,277050132309094400,12/7/2012 14:01,Ford Escape,I just entered Escape with the #Amazing Race for my chance to win the all new 2013 Ford Escape! http://t.co/mZlMIBDR,Blondiestheone,250723095,,,,en,"Waukesha, WI",,12/7/2012 8:01,-88.2314813,43.0116784,4
55083,Detroit,279291053679456256,12/13/2012 18:25,Ford Escape,"Check out this 2009 #Ford #Escape Limited in pristine condition! Leather Seats, Sunroof, Ford #SYNC -- http://t.co/3ZCZ5bvT",northbros,121881757,,,,en,"Westland, MI",,12/13/2012 13:25,-83.400211,42.324204,4
55084,Detroit,279139033748221952,12/13/2012 8:21,Ford Escape,I would have sold him my escape for half that price... http://t.co/U7U51Puk,kevinmcollard,14814511,,,,en,"Detroit, Michigan",,12/13/2012 3:21,-83.0457538,42.331427,4
55085,Detroit,279004050295500801,12/12/2012 23:25,Ford Escape,"Check out this 2009 #Ford #Escape Limited in pristine condition! Leather Seats, Sunroof, Ford #SYNC -- http://t.co/s1bGqgc7",northbros,121881757,,,,en,"Westland, MI",,12/12/2012 18:25,-83.400211,42.324204,4
55086,Detroit,278678350325743618,12/12/2012 1:51,Ford Escape,@Peter_douiahy it was a ford escape,daniel_dawood,422364584,Peter_douiahy,328323066,278676599103188993,en,"Detroit, Michigan",,12/11/2012 20:51,-83.0457538,42.331427,4
55087,Detroit,278591455772168192,12/11/2012 20:05,Ford Escape,#Thermoplastic part achieves cabin noise reduction in Ford Escape and Edge. It also saves 200g in weight over... http://t.co/Tf64izyX,AINPlastics,491436254,,,,en,"Madison Heights, MI",,12/11/2012 15:05,-83.1052028,42.4858692,4
55088,Detroit,278517010097377280,12/11/2012 15:10,Ford Escape,"RT @Autosinsider: Ford says it has software fix for Escape, Fusion engine fire issues: Ford Motor Co. said it will fix nearly 90,0... http://t.co/vCcEI9j7",findcarsunder,263141664,,,,en,"Auburn Hills, MI",,12/11/2012 10:10,-83.2341028,42.6875323,4
55089,Detroit,278486990784184320,12/11/2012 13:10,Ford Escape,"Official: Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models: Filed under: Sedan, Gov... http://t.co/fkbbeg5h",IconicMotors,130573387,,,,en,Detroit. MI,,12/11/2012 8:10,-83.0457538,42.331427,4
55090,Detroit,278361660408885249,12/11/2012 4:52,Ford Escape,Ford to correct Fusion and Escape overheating issue with software updates - SlashGear http://t.co/u7JQ34MN,GowranTech,442897491,,,,en,48021,,12/10/2012 23:52,-82.9447782,42.466205,5
55091,Detroit,278361660295614464,12/11/2012 4:52,Ford Escape,Ford to correct Fusion and Escape overheating issue with software updates - SlashGear: Kansas City StarFord to c... http://t.co/u7JQ34MN,GowranTech,442897491,,,,en,48021,,12/10/2012 23:52,-82.9447782,42.466205,5
55092,Detroit,278225589670932481,12/10/2012 19:52,Ford Escape,"RT @Autosinsider: Ford says it has software fix for Escape, Fusion engine fire issues: Ford Motor Co. said it will fix nearly 90,0... http://t.co/vCcEI9j7",GlitchedOutSwag,922752792,,,,en,"ON YOUR SIDE, SO CHILL!",,12/10/2012 14:52,-118.4327656,33.9969115,9
55093,Detroit,278225406581161984,12/10/2012 19:51,Ford Escape,"Ford says it has software fix for Escape, Fusion engine fire issues: Ford Motor Co. said it will fix nearly 90,0... http://t.co/vCcEI9j7",Autosinsider,18724079,,,,en,"Detroit, MI USA",,12/10/2012 14:51,-83.0457538,42.331427,4
55094,Detroit,278224526528110592,12/10/2012 19:47,Ford Escape,"RT @autodealersw: http://t.co/5TNxVi0Y Ford announces fix for Fusion, Escape engine fires: Ford will make updates to the cooling sy... http://t.co/aFOVmJDi",Katiethecarlady,96982960,,,,en,Diamond Auto Lease &amp Sales,,12/10/2012 14:47,0,0,0
55095,Detroit,278224203130478596,12/10/2012 19:46,Ford Escape,@Ford will update software on 2013 Escape SUVs and Fusion cars to fix a coolant problem that can cause fires: http://t.co/dSgEZg2u #Local4,Local4News,22948692,Ford,15676492,,en,"Detroit, MI",,12/10/2012 14:46,-83.0457538,42.331427,4
55096,Detroit,278223368522719233,12/10/2012 19:43,Ford Escape,"RT @DetroitBureau: New post: Ford Finds Software Fix for Fusion, Escape Fire Problem http://t.co/daRQAvL3",AutoPacific,24780481,,,,en,The Open Road,,12/10/2012 14:43,-79.2477225,40.8531647,6
55097,Detroit,278223125055950848,12/10/2012 19:42,Ford Escape,"http://t.co/5TNxVi0Y Ford announces fix for Fusion, Escape engine fires: Ford will make updates to the cooling sy... http://t.co/aFOVmJDi",autodealersw,118463462,,,,en,"Detroit, Michigan",,12/10/2012 14:42,-83.0457538,42.331427,4
55098,Detroit,278222928217272320,12/10/2012 19:41,Ford Escape,"New post: Ford Finds Software Fix for Fusion, Escape Fire Problem http://t.co/daRQAvL3",DetroitBureau,266838064,,,,en,Detroit,,12/10/2012 14:41,-83.0457538,42.331427,4
55099,Detroit,278214088390217728,12/10/2012 19:06,Ford Escape,"Ford announces fix for Fusion, Escape engine fires http://t.co/Xmrsfsav #MI #auto #cars",CapNewsMI,24054719,,,,en,"Detroit, MI",,12/10/2012 14:06,-83.0457538,42.331427,4
55100,Detroit,278213816431542273,12/10/2012 19:05,Ford Escape,"Ford says it has software fix for Escape, Fusion engine fire issues http://t.co/pSyZvCAU",detroitnewsnow,79202946,,,,en,"Detroit, Michigan",,12/10/2012 14:05,-83.0457538,42.331427,4
55101,Detroit,278210185481289728,12/10/2012 18:50,Ford Escape,"Ford blames software glitch for Fusion, Escape recall http://t.co/pk14OHHg",dseetharaman,14663698,,,,en,Detroit,,12/10/2012 13:50,-83.0457538,42.331427,4
55102,Detroit,278208473756495872,12/10/2012 18:44,Ford Escape,Ford says software update will fix fire problem: Ford will update software on 2013 Escape SUVs and Fusion cars to... http://t.co/lSBoJM83,DetroitCP,60364834,,,,en,,"42.333127, -83.048488",12/10/2012 13:44,-69.6691186,-38.8233843,2
55103,Detroit,278150926013964288,12/10/2012 14:55,Ford Escape,#Ford #Employee's: Get the best deal on a new Ford Escape with our Escape #APlanPricing: http://t.co/ahpycrdr,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/10/2012 9:55,-82.9002778,42.4955556,4
55104,Detroit,277902428085571584,12/9/2012 22:27,Ford Escape,"RT @CrimeInTheD: Keys, SUV stolen at Fairlane mall.

A 2012 Ford Escape was stolen out of the parking lot at Fairlane Town (cont) http://t.co/tclk7cRK",KiwiiKorean,128363618,,,,en,,,12/9/2012 17:27,-69.6691186,-38.8233843,2
55105,Detroit,277901676629860352,12/9/2012 22:24,Ford Escape,"RT @CrimeInTheD: Keys, SUV stolen at Fairlane mall.

A 2012 Ford Escape was stolen out of the parking lot at Fairlane Town (cont) http://t.co/tclk7cRK",LookDer_GoLos,226340338,,,,en,"Detroit,Michigan",,12/9/2012 17:24,-83.0457538,42.331427,4
55106,Detroit,277901422090133504,12/9/2012 22:23,Ford Escape,"Keys, SUV stolen at Fairlane mall.

A 2012 Ford Escape was stolen out of the parking lot at Fairlane Town (cont) http://t.co/tclk7cRK",CrimeInTheD,334739729,,,,en,Detroit,,12/9/2012 17:23,-83.0457538,42.331427,4
55107,Detroit,277890440567599104,12/9/2012 21:40,Ford Escape,#Ford #Employee's: Get the best deal on a new Ford Escape with our Escape #APlanPricing: http://t.co/q4KMXRnj,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/9/2012 16:40,-82.9002778,42.4955556,4
55108,Detroit,277550970857222144,12/8/2012 23:11,Ford Escape,@Ford    Hi!   Any updates on if there is a I'd yet for 2013 Escape recall?   Miss my brand new vehicle ,lmr88,69739534,Ford,15676492,,en,LIVONIA MICHIGAN ,,12/8/2012 18:11,-83.3527097,42.36837,4
55109,Detroit,277539343206318081,12/8/2012 22:25,Ford Escape,#Ford #Employee's: Get the best deal on a new Ford Escape with our Escape #APlanPricing: http://t.co/2a1O7lie,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/8/2012 17:25,-82.9002778,42.4955556,4
55110,Detroit,277188378804502531,12/7/2012 23:10,Ford Escape,#Ford #Employee's: Get the best deal on a new Ford Escape with our Escape #APlanPricing: http://t.co/DeBac1XB,royobrienford,31225847,,,,en,"St. Clair Shores, MI",,12/7/2012 18:10,-82.9002778,42.4955556,4
55124,Cleveland,278516455438430208,12/11/2012 15:07,Ford Escape,"#Ford blames software glitch for #Fusion, #Escape #recall http://t.co/6QtoTknA via @reuters #safety #cars #recalls",DuberLaw,593859697,,,,en,"Cleveland,Ohio",,12/11/2012 10:07,-81.6954088,41.4994954,4
55125,Cleveland,278206833456472064,12/10/2012 18:37,Ford Escape,Ford says software update will fix fire problem: Ford will update software on 2013 Escape SUVs and Fusion cars t... http://t.co/836u7gIF,CLEBusiness,170023440,,,,en,"Cleveland, Ohio",,12/10/2012 13:37,-81.6954088,41.4994954,4
55126,Cleveland,277953369706999810,12/10/2012 1:50,Ford Escape,"I'm so jealous of James and Jaymes, I would like to win a 2013 Ford Escape! #TAR",stardoors,17408897,,,,en,"Cleveland, OH",,12/9/2012 20:50,-81.6954088,41.4994954,4
55127,Cleveland,277640565179428864,12/9/2012 5:07,Ford Escape,@LandRoverUSA sorry your $50k Evoque isn't selling. It's the size of a ford escape. Retards,Ross_Elliott_,46941192,LandRoverUSA,192981351,,en,"Cleveland, OH",,12/9/2012 0:07,-81.6954088,41.4994954,4
55128,Cleveland,277416045902442496,12/8/2012 14:15,Ford Escape,Lawn chairs helped Ford create vehicle seats: here's how http://t.co/NDb6EWAR #fordsocial,BobGillingham,28176893,,,,en,"Cleveland, OH",,12/8/2012 9:15,-81.6954088,41.4994954,4
55140,Columbus,278983041504927744,12/12/2012 22:01,Ford Escape,"Ford Recalls 2013 Escape, Fusion Models to Fix Fire Hazard http://t.co/kWBfjrnO",LamkinLaw,928275854,,,,en,"Columbus, Ohio",,12/12/2012 17:01,-82.9987942,39.9611755,4
55141,Columbus,278284919946477568,12/10/2012 23:47,Ford Escape,"Ford Escape, Fusion recalled http://t.co/MtyBwaU7",MentionDaily,382686103,,,,en,Tweeting,,12/10/2012 18:47,-122.12167,47.604536,9
55142,Columbus,278283683012689920,12/10/2012 23:42,Ford Escape,It's not a party until you're locked in the back of a ford escape,roxocracy,854746021,,,,en,,"40.003591, -83.008987",12/10/2012 18:42,-69.6691186,-38.8233843,2
55143,Columbus,278267509575139328,12/10/2012 22:38,Ford Escape,"News Summary: Ford Escape, Fusion recall http://t.co/gEraj2Ni",MentionDaily,382686103,,,,en,Tweeting,,12/10/2012 17:38,-122.12167,47.604536,9
55149,Indianapolis,279092020998463488,12/13/2012 5:14,Ford Escape,I uploaded a @YouTube video http://t.co/x8z2OJN5 2013 Ford Escape Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/13/2012 0:14,-74.4073736,40.6337136,4
55150,Indianapolis,278897160987217921,12/12/2012 16:20,Ford Escape,I uploaded a @YouTube video http://t.co/9QWHoV4i 2013 Ford Escape Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 11:20,-74.4073736,40.6337136,4
55151,Indianapolis,278876626761154560,12/12/2012 14:59,Ford Escape,I uploaded a @YouTube video http://t.co/atOMCBmS 2013 Ford Escape Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:59,-74.4073736,40.6337136,4
55152,Indianapolis,278876619588923392,12/12/2012 14:59,Ford Escape,I uploaded a @YouTube video http://t.co/3qjBUiUQ 2013 Ford Escape Indianapolis IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:59,-74.4073736,40.6337136,4
55153,Indianapolis,278875328993181697,12/12/2012 14:53,Ford Escape,I uploaded a @YouTube video http://t.co/gjJr9YzT 2010 Ford Escape Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:53,-74.4073736,40.6337136,4
55154,Indianapolis,278871093719216129,12/12/2012 14:37,Ford Escape,I uploaded a @YouTube video http://t.co/byDwkyrl 2013 Ford Escape Indianapolis IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:37,-74.4073736,40.6337136,4
55155,Indianapolis,278870013430095873,12/12/2012 14:32,Ford Escape,I uploaded a @YouTube video http://t.co/UOgksp7J 2013 Ford Escape Indianapolis IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:32,-74.4073736,40.6337136,4
55156,Indianapolis,278866150929072129,12/12/2012 14:17,Ford Escape,I uploaded a @YouTube video http://t.co/5tm84F0w 2003 Ford Escape Plainfield IN 46168,FordFiestaIndy,118473945,,,,en,"Plainfield, Indiana",,12/12/2012 9:17,-74.4073736,40.6337136,4
55160,Denver,278486942230929408,12/11/2012 13:10,Ford Escape,"Official: Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models: Filed under: Sedan, Gov... http://t.co/oYvj4Se7",blog_law,985147867,,,,en,Arvada,,12/11/2012 6:10,-105.0874842,39.8027644,4
55176,Baltimore,277894812315815937,12/9/2012 21:57,Ford Escape,@JettMcCandless Ford Escape.   Good safe car with no Frills,tripletdadsig,350942303,JettMcCandless,623287500,277506874063060992,en,Baltimore MD,,12/9/2012 16:57,-76.6121893,39.2903848,4
55182,San_Jose,279342471039836161,12/13/2012 21:50,Ford Escape,Ford to Offer Software Fix in Recall of Fusion and Escape Vehicles http://t.co/YsrtSwMH,EDANews,88480403,,,,en,"San Jose, CA",,12/13/2012 13:50,-121.8949555,37.3393857,4
55183,San_Jose,278545555276312577,12/11/2012 17:03,Ford Escape,Congrats to the Gummersalls on their new 2013 Ford Escape! http://t.co/BoFSady1 http://t.co/Q7H4Lo6O,FrontierFord,19522733,,,,en,"Santa Clara,ca",,12/11/2012 9:03,-121.9552356,37.3541079,4
55184,San_Jose,278537950638268416,12/11/2012 16:33,Ford Escape,"Ford Ready To Fix Recalled 2013 Fusion, 2013 Escape Models http://t.co/OWqg2NYx #automotive",getautomotive,236605741,,,,en,"San Jose, California",,12/11/2012 8:33,-121.8949555,37.3393857,4
55185,San_Jose,278274468441374721,12/10/2012 23:06,Ford Escape,Ford says software update will fix fire problem: Ford will update software on 2013 Escape SUVs and Fusion cars to... http://t.co/oUY13ZuN,SanJoseCP,60208857,,,,en,,"37.332484, -121.891766",12/10/2012 15:06,-69.6691186,-38.8233843,2
55186,San_Jose,278259544063373312,12/10/2012 22:06,Ford Escape,"Ford Announces Fix for Fire Risk in 2013 Ford Escape, Fusion:  Ford said it has developed a solution to the prob... http://t.co/auJlNFju",eStateCarInsure,214735868,,,,en,"San Jose, CA",,12/10/2012 14:06,-121.8949555,37.3393857,4
55187,San_Jose,278146755042869249,12/10/2012 14:38,Ford Escape,The Amazing Ford Escape Product Placement Race.,Misterhubs,6440132,,,,en,Makati,,12/10/2012 6:38,121.0244452,14.554729,4
55188,San_Jose,277821951387521024,12/9/2012 17:08,Ford Escape,"2013 Ford Escape, Fusion Recalled For Fire Risk",yoshiko2kz,479236198,,,,en,San Jose City,,12/9/2012 9:08,-121.8949555,37.3393857,4
55196,Memphis,278254584504406016,12/10/2012 21:47,Ford Escape,Weird in that Lincoln-Kennedy-Ford way. http://t.co/Y1bg2FPS,JennMurch,415729672,,,,en,"Memphis, TN",,12/10/2012 15:47,-90.0489801,35.1495343,4
55197,Memphis,278213514982744064,12/10/2012 19:04,Ford Escape,"2002 Ford Escape 4x4 (selmer, tn) $5200: 2002 Ford Escape 4x4. V6 engine, automatic transmission, gray cloth int... http://t.co/B75tnqoS",CraigsCarM,98456375,,,,en,"Memphis, Tennessee",,12/10/2012 13:04,-90.0489801,35.1495343,4
55198,Memphis,277466367467347968,12/8/2012 17:35,Ford Escape,"2003 ford escape limited /leather (holly springs ms) $7000: black on black ,,leather interior / premium sound ,,... http://t.co/mGLDWARD",CraigsCarM,98456375,,,,en,"Memphis, Tennessee",,12/8/2012 11:35,-90.0489801,35.1495343,4
55202,Fort_Worth,278523520777060353,12/11/2012 15:35,Ford Escape,"Ford blames software glitch for Fusion, Escape recall http://t.co/rapElPg6 $F #Cars",CraigsCollision,118580140,,,,en,"Grapevine, TX 76051",,12/11/2012 9:35,-97.0780654,32.9342919,4
55203,Fort_Worth,278487302672633856,12/11/2012 13:12,Ford Escape,Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models http://t.co/mRK4as0X,DPete4,44064925,,,,en,DFW Texas,,12/11/2012 7:12,-97.0406533,32.8974493,9
55204,Fort_Worth,278261746647584768,12/10/2012 22:15,Ford Escape,"Ford says it has software fix for Escape, Fusion engine fire issues: Ford Motor Co. said it will fix nearly 90,0... http://t.co/h4ulPWH6",DPete4,44064925,,,,en,DFW Texas,,12/10/2012 16:15,-97.0406533,32.8974493,9
55205,Fort_Worth,277945380652597248,12/10/2012 1:18,Ford Escape,"Loving this product placement action on the #AmazingRace ... I see you, Ford Escape!",JustinTSamuel,23624264,,,,en,"DFW, TX",,12/9/2012 19:18,-97.0406533,32.8974493,9
55206,Fort_Worth,277542309174841344,12/8/2012 22:36,Ford Escape,Barrett surprised me with a new 2013 Ford Escape for graduation! #blessed http://t.co/dRu9kTVp,p_p_kirscht,284613609,,,,en,"Fort Worth, TX",,12/8/2012 16:36,-97.3208496,32.725409,4
55255,Jacksonville,278743997151850496,12/12/2012 6:12,Ford Escape,#NJ #Mustang #NY Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models:... http://t.co/rmQrld0h #Ford #NorthJersey,USMustangClubs,395331633,,,,en,East Coast of United States,,12/12/2012 1:12,-118.1904585,33.7898516,6
55256,Jacksonville,278218874363707392,12/10/2012 19:25,Ford Escape,"Medical Financing Ford blames software glitch for Fusion, Escape recall http://t.co/KxiXuD1j",News_Guru,78099042,,,,en,"Jacksonville, FL",,12/10/2012 14:25,-81.655651,30.3321838,4
55259,Austin,277991790672502784,12/10/2012 4:23,Ford Escape,"Thanks to national car rental, I'll probably be buying a souped up ford escape. Lovin leather seats and fun dashboard http://t.co/64XufarC",SLICEofFELICIA,66586772,,,,en,,"30.203004, -97.667942",12/9/2012 22:23,-69.6691186,-38.8233843,2
55265,New_Orleans,278933625653837824,12/12/2012 18:45,Ford Escape,"Entertaining this holiday Season? Whether its gifts, groceries, or grandchildren, the all new Ford Escape has... http://t.co/5RoyeAb2",LamarqueFord,81922348,,,,en,"Kenner, La",,12/12/2012 12:45,-90.2417434,29.9940924,4
55266,New_Orleans,278933446640930816,12/12/2012 18:44,Ford Escape,"Entertaining this holiday Season? Whether its gifts, groceries, or grandchildren, the all new Ford Escape has... http://t.co/jrVtUNmZ",LamarqueFord,81922348,,,,en,"Kenner, La",,12/12/2012 12:44,-90.2417434,29.9940924,4
55267,New_Orleans,278899920688263168,12/12/2012 16:31,Ford Escape,"The 2013 #Ford #Fusion &amp #Escape have had their share of troubles, but a software update could fix one major problem http://t.co/pwqRCXHL",RichardRead,33095906,,,,en,"New Orleans, Louisiana",,12/12/2012 10:31,-90.0715323,29.9510658,4
55271,Nashville-Davidson,278719903069007872,12/12/2012 4:36,Ford Escape,"Ford to recall 2013 Escape, Fusion models to address engine fire risk, drivers advised to park http://t.co/d9uf49r8",NarfeTime,481141716,,,,en,"Nashville, Tenn.",,12/11/2012 22:36,-86.7833333,36.1666667,4
55272,Nashville-Davidson,278690722457202688,12/12/2012 2:40,Ford Escape,@palmerea26 It's lookin' like I'm gonna get a Ford Escape!,RELschrader,259091285,palmerea26,30261335,278665011604361216,en,"Nashville, TN",,12/11/2012 20:40,-86.7833333,36.1666667,4
55273,Oklahoma_City,279048927318253568,12/13/2012 2:23,Ford Escape,"I uploaded a @YouTube video http://t.co/UaU7IezE 2011 Ford Escape Limited - for sale in Oklahoma City, OK 73116",thriftyokc,386130388,,,,en,"okc,ok",,12/12/2012 20:23,-97.5164276,35.4675602,4
55339,New_York,279529717546237952,12/14/2012 10:14,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/huK2Xp1D,WrightWin,346547382,,,,en,"New York, NY",,12/14/2012 5:14,-74.0059731,40.7143528,4
55564,Philadelphia,279522214808797184,12/14/2012 9:44,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/5r0x0z6E,evie197580,181266452,,,,en,"philadelphia,pa",,12/14/2012 4:44,-75.163789,39.952335,4
